sentence_id,sentence_text
190088293,None of the control was healed but the defect was occupied by soft tissue .
190148853,All wounds healed by first intention .
190149133,"All 15 venous flaps survived completely , and the donor and recipient sites healed by first intention ."
190149246,"Wound infection occurred in 2 cases 1 week after operation and healed after symptomatic management , the other incisions healed by first intention ."
190150475,All the incisions healed by first intention and no complications occurred .
190326241,All the incisions healed by first intension after operation .
190332599,All the incision healed by first intension .
190335409,Patients who were randomized to nonoperative treatment and had healed by 1 year were included in the present study .
190340301,All incisions healed by first intention .
190936737,"Rod-fixed fractures healed by periosteal callus , whereas plate-fixed fractures healed by endosteal callus ."
190978517,"All wounds healed by primary intention and no iatrogenic damage to the blood vessels , nerves , and organs occurred ."
191166820,"By 7 days after study entry , the keratitis in 37 % of the ofloxacin group and 38 % of the fortified antibiotics group had healed ."
191166821,"By 28 days , keratitis in 89 % of the ofloxacin group and 86 % of the fortified antibiotics group had healed ."
191309364,"Wounds healed by secondary intention until they were re-excised 7 , 14 , 21 or 28   days later depending on random group allocation ."
191324018,"Postoperatively , 1 case was with local incision infection which healed by wound care ;"
191412866,All the incisions healed by first intention .
191513530,The incision healed by first intention after operation .
191530396,The donor and recipient sites healed by first intention .
191542617,The incisions healed by first intention .
191609087,"By 12 weeks , 50 % of wounds had healed ."
191765846,Granuloma fissuratum healed by penicillin troches .
191892586,"The only post-operative complication was a superficial wound breakdown , which healed by secondary intention ."
191930273,All incisions healed by first intention .
191972132,The sixth case developed grade B anastomotic leakage on the third day after operation and healed by conservative treatment .
192118220,Tuberculous pharyngo-laryngeal ulcers healed by streptomycin ; Local relapse and concomitant general tuberculosis .
192205115,"All eight of the animals treated with phenytoin healed by day 21 , compared with one of the eight controls ."
192226005,"The child 's wounds , although deep at some areas , healed by day 11 without the need for skin grafting ."
192556128,All incisions healed by first intention .
192556571,All incisions healed by first intention after operation .
192600762,All incisions healed by first intention .
192604267,Fractures healed by repository examination in 71.9 % of tarsi if there was >   6   months between examinations .
192624433,"After his preauricular basal cell carcinoma had been excised by Mohs micrographic surgery , a patient took daily photographs of his 6 x 3-cm full-thickness wound as it healed by second intention over the next 44 days ."
192715599,"All incisions healed by first intention , and no complication was found ."
192819742,"In the first group of patients , postoperative wounds healed by primary intention on the 5 - 6th day after the operation in patients with bilateral paralysis of the larynx and on the 8 - 10th day in patients with chronic cicatricial stenosis of the larynx and trachea ."
192845690,"All incisions healed by first intention , and no related complication occurred ."
192942361,"On crossing over , seven of the eight ulcers not healed by high dose cimetidine completely healed with TDB in another four weeks , and one of the two ulcers not healed by TDB healed with high dose cimetidine ."
193191260,"Wounds healed by first intention in all patients , no postoperative infection , deep vein thrombosis , or other complications occurred ."
193263096,About two cases of paroxysmal high pressure healed by removal of an adrenal gland tumor ( pheochromocytoma ) .
193310678,"All incisions healed by first intention , and no numbness or articular instability occurred ."
193332510,The ulcers healed by inward migration from the wound edge .
193358010,"In male patients , 12 out of 14 hips ( 86 % ) healed by non-surgical treatments , while 2 hips ( 14 % ) underwent surgical treatments ( one case : total hip arthroplasty , and one : anterior rotational osteotomy ) ."
193502147,The rest were discharged on average 54.2 days ( range 29 - 120 ) after initial debridement of the wound ; 11 underwent secondary surgical closure of the wound and in 3 the wound healed by granulation tissue formation alone .
193802071,"Macroscopically , lacerated MCL healed by scar tissue formation , the amount of which appeared to be greater in Group MH than in Group MC ."
193961696,The incisions healed by first intention in all patients .
194158239,The other flaps and the grafted skin at donor site survived ; wounds at recipient site healed by first intention .
194339493,[ Shot gun injury of the vena cava inferior healed by suture ] .
195020630,All participants were HSIL free and completely healed by 12 months .
196031423,All incisions healed by first intention .
196157048,"In seven studies ( N=429 ) reporting proportion of wounds healing by study end ( mean time to healing 8.2 weeks ; median 6.8 weeks ) , meta-analyzed healing rates over time suggest 32.7 % of wounds healed on average by 6 weeks ( 95 % CI 23.3%-42.1 % ) and 41.7 % by 12 weeks ."
196167913,86 % ( 37/43 ) of treated patients healed all their lesions by 1.5 months after therapy .
196238164,More than half of the 20 wounds that responded had healed by three weeks .
196363968,Two patients ( 7 % ) developed confluent moist desquamation within the first 4 weeks ( grade 3 ) ; this healed by week 12 .
196379330,"All SR-PLLA-plated osteotomy lines had healed completely by 20 weeks , whereas none of the titanium-plated lines had consolidated during a follow-up of 1 year ."
196557976,We herein report a case of a fistula between the small intestine and ileal conduit used for urinary diversion which thereafter healed by conservative treatment .
196662694,The 4 % gel obtained from unripe banana peel ( G4 % ) resulted in better epithelialization of wounds healed by secondary intention compared with other gel concentrations .
196920910,Reticulum cell sarcoma of the cranial roof healed by X-ray radiation .
197296727,The lesions healed by fibroblastic proliferation and scar formation with no hepatocytic contribution .
197434551,To present a case of allergic corneal ulcer in a patient with atopic keratoconjunctivitis ( AKC ) that was persistent for 6 months and healed by amniotic membrane patching .
197499976,"After irrigation and debridement , a Mitkovic distractional external fixator was applied medially for 6 weeks while the wound healed by secondary intention ."
197706540,"Small local wounds on the surface of the mouse lung , produced by cauterization , healed by a typical reparative process involving cell migration and increased cell division in alveolar and bronchial tissues ."
198336277,The wound healed by first intension at 4 weeks postoperatively in the experimental group ; the grafts connected with the adjacent tissue tightly and had normal appearance .
198772370,All the fractures healed by the end of the study .
199196873,The incisions healed by first intention .
199197681,"All the incisions healed by first intension , and X-ray film showed bone union in all cases ; no complications of bone osteolysis , prosthesis loosening , subsidence , rupture , and heterotopic ossification occured postoperatively ."
199198280,All the wounds healed by first intention .
199287685,Cancellous grafts healed by an initial strong osteogenetic phase without previous resorption of pre-existing bone trabeculae .
199801694,"All incisions healed by stage I , and no surgery related complications occurred ."
199816230,"All incisions healed by first intention after operation , and no complication of blood vessel and nerve injury occurred ."
199935404,The wounds of the rest patients healed by first intention .
199935788,All incisions healed by first intention .
199938143,The other tissue flaps survived successfully and wounds healed by first intention .
199940571,Both donor sites and recipient sites healed by first intention .
199940935,All incisions healed by first intention without wound infection .
199960686,All flaps healed and the wounds of recipient and donor sites healed by first intention .
199960844,All incisions healed by first intention without any complication after operation .
200011079,"The wounds healed by first intention in all patients of both groups , and no postoperative early complications of incision infection and deep venous thrombosis occurred ."
200124721,"The surgery site of 4 horses that were treated by en bloc resection healed by primary intention , and the owners of these horses were pleased with the cosmetic results ."
200138090,"Participants agreed that both ( 1 ) hydrogen/potassium adenosine triphosphatase inhibitors and ( 2 ) histamine H2 antagonists healed ulcers solely by acid inhibition , and ( 3 ) that sucralfate works by topical action ."
200194013,"All flaps survived after operation , and wounds healed by first intention ."
200194551,All the incisions healed by first intention .
200201554,All incisions healed by first intention .
200211425,All the wounds healed by first intention without wound scar pain .
200212034,All incisions healed by first intention .
200303272,"The incisions of the two groups healed by first intention , with no complications ."
200331445,All incisions healed by first intention .
200656448,"Unhealed wounds were also independently associated with major amputation ( HR , 9.0 ; 95 % CI , 2.6 - 31.1 ; P   =   0.0004 ) , and patients whose wounds healed by 3   months had less major amputation ( log-rank , P   =   0.04 ) ."
200661824,"Control wounds healed by contraction alone , with epithelium at the edges only ."
200687395,"Of the 21 lacerated wounds apposed with adhesive materials , 17 healed by primary intention ( 81 % ) ."
200687400,"Of the 8 controls ( papillary lacerations that were not apposed ) , 3 healed by 1st intention ( 37.5 % ) ."
200687401,The remaining five ( 62.6 % ) healed by 2nd and 3rd intention with fistula formation .
200729802,The other incisions in donor sites healed by first intention .
201283021,"Necrosis of skin and soft tissue and exposure of the plate happened in one patient , who eventually healed after 3 weeks by debridement with plate preserved and peroneal artery perforator flap transplantation ."
201445371,All incisions healed by first intension .
201830532,"To report a case of an advanced corneoscleral epithelial cyst , healed by a spontaneous marsupialization and analyzed with in vivo confocal microscopy ( IVCM ) ."
201939237,All six nonunions healed by an average of 6.8 months ( range 2 - 12 months ) .
202398345,"At postoperation , wound healed by first intention with no early complication of infection or neurovascular injury ."
202440119,The incisions of two groups healed by first intention .
202440504,"The 24 flaps survived uneventfully after operation , and the wounds healed by first intention ."
202440506,All incisions at donor sites healed by first intention .
202440561,All flaps and skin grafts survived and the wounds healed by first intention .
202449511,All incisions of the two groups healed by first intention .
202457354,"All incisions of the two groups healed by first intention , no surgical related complications occurred ."
202501039,The operation time was 60 - 180 minutes with an average of 80 minutes ; the blood loss was 100 - 400 mL with an average of 200 mL. All incisions healed by first intention without infection or neurovascular injury .
202502409,Incisions healed by first intention in all patients with no complication of infection or neurovascular injury .
202503412,"Incisions healed by first intention ; no complication occurred , such as neurovascular injury , infection , or hardware failure ."
202508337,"The other flaps and skin grafts survived successfully , and the incisions healed by first intention ."
202656131,"All the flaps and myocutaneous flaps survived well , and all wounds healed by first intention ."
202656132,"At donor site , the grafted skins survived and wounds healed by first intention ."
202657648,"The other wounds healed by first intention , and the flaps totally survived ."
203840292,"All incisions healed by first intention , and no infection or lower limb deep venous thrombosis occurred ."
203849748,"After operation , all the patients ' incision healed by first intension , without muscle atrophy and ischemic spasm ."
204056353,All incisions healed by first intention .
204059280,The incisions healed by first intention after operation .
204059533,All incisions healed by first intention without any complication after operation .
204407152,Postoperative wounds healed by first intention in 21 ( 75 % ) patients .
205629931,Patients who had delayed healing were defined as those not healed by the eighth week of follow-up and were compared with those fractures that healed in < 8 weeks to identify risk factors associated with delayed healing .
206317279,Wounds healed by second intention .
206499758,"In Group 2 , 32 patients had significant relief of symptoms within 7 days of treatment and most ulcers had healed by 12 days of treatment as seen on endoscopy ."
206886661,"The conventional grafts healed by creeping substitution i.e. , they were first partially resorbed before new bone was laid down ."
207269411,"Patients after rhytidectomy , breast reduction , and abdominoplasty with localized skin flap necrosis , were submitted to daily intradermic injections for a period of 15 days and had their skin healed by the effects of these vitamins ."
207616832,Histologic evaluation showed that by 8 months the repaired and augmented anterior cruciate ligaments had healed by bony ingrowth .
207828603,The wounds of the remaining patients healed by secondary intention .
208431620,Except the fascia flap all recipient sites healed by first intention .
208514429,All the wounds healed by first intention .
208515341,"Superficial wound infections occurred in 2 cases , and wound healed after dressing change ; other incision healed by first intention ."
208515449,"All the flaps had good blood supply , skin grafts all survived , and all the wounds healed by first intention after operation ."
208518395,The other incisions healed by first intention .
208613965,"By 14 weeks , 81 % of the small ulcers approximately ≤1 inch in diameter had healed ."
209062066,Papulo-scaly tuberculosis quickly healed by intravenous injection of cod liver oil ; Atrophic and leuko-melanodermal scarring .
210185089,"By the final visit , 48.5 % of wounds had healed and 44.8 % had improved ."
210411392,The skin grafts survived completely and the incisions healed by first intention .
210433411,The incisions of the two groups healed by first intention .
210492840,"There was no complication such as vascular or nerve injury and iatrogenic fracture , etc . during and after operation , and the incisions healed by first intention ."
210985660,"The wound eventually healed by secondary intention without complications , and the patient returned to his regular activities 15 days after the operation ."
211276150,"All patients ' incisions healed by first intention after operation , and no incision infection or skin necrosis occurred ."
212059653,All fractures healed radiographically by 4 weeks .
212087295,"The flap had healed uneventfully by 2 weeks postoperatively , and the patient denied any evidence of recurrence or pain at 12 months of follow-up ."
212279572,Diabetic murine wounds treated with topical nanosilk and CNP-miR146a healed by day 14.5 compared to day 16.8 in controls ( p = 0.0321 ) .
212394481,All of the osteotomies healed by the ninetieth day .
212562827,C : A ratios were tested in 50 amblyopes healed by methods of penalization and in 50 amblyopes healed by classic pleoptic methods .
212591014,"Here , we discuss the many genetic assays developed to measure the rate of occurrence of Gross Chromosomal Rearrangements ( called GCRs ) in S. cerevisiae These genetic assays have been used to identify many types of GCRs , including translocations , interstitial deletions , and broken chromosomes healed by de novo telomere addition , and have identified genes that act in the suppression and formation of GCRs ."
212876536,All the patients healed gradually and healing was conditioned by the disease underlying .
212893850,A subsequent follow-up study on the healed rats showed that the cumulative recurrence rate of rats healed by FRG-8813 was lower than that of naturally healed rats or rats healed by famotidine .
212893851,"In many cases of rats healed by FRG-8813 , the regenerated mucosa was normal in contrast with the control of famotidine-healed animals ."
212986826,The wound and intestinal anastomosis healed by first intention .
213016224,"Among 9 delayed healing wounds , 4 wounds healed after debridement and suturing or free skin transplantation for second time , 4 wounds healed by dressing change in a short time , and in the last a chronic sinus remained ."
213212033,All wounds healed by primary intention .
213496261,Forty-six healed by the first intention and 3 with distal edge necrosis healed after skin grafting .
213496983,"The wounds healed by first intention in 19 cases , the free skin graft necrosed partially in 1 case and healed by second intention after dress-changing ."
213610816,"All wounds healed by first intention and no complications of vertebral artery injury , vertebral nerve injury and leakage of cerebrospinal fluid occurred ."
213721383,Ulcers not healed by 6 weeks were changed to the other treatment .
214057243,"Drug efficacy is occasionally masked in diseases healed by the immune response , such as genital herpes ."
214063994,"Although all fractures healed by fibrous union , the functional results were good ."
214233531,All wounds healed by secondary intention in one case and four cases required split-thickness skin grafting .
215010016,The initial treatment healed 15 of 19 ( 79 % ) DU patients in 2 weeks and all DU patients by 4 weeks .
215146381,"The chorda tympani was sacrificed in 2 of 25 procedures , 12 EAC/TM tears occurred which healed by the second follow-up visit ."
215318888,All esophagus-related complications were asymptomatic and had healed on repeat esophagogastroscopy by a mean of 53 ± 25 days after the procedure .
215491353,The incisions of 22 patients healed by first intention .
215999642,"For ulcers due to Leishmania major or to Leishmania mexicana , 100 % of lesions in the WR 279,396 group healed by day 20 after therapy and did not relapse by day 70 ; 83 % of lesions healed without relapse in the paromomycin-MBCL group ."
215999643,"In the paromomycin-urea group , 100 % of L. major lesions healed by day 30 but 30 % relapsed ."
215999644,"For ulcers due to Leishmania panamensis or Leishmania amazonensis , all lesions treated with WR 279,396 healed and did not relapse ; < 50 % of lesions treated with paromomycin-MBCL healed by day 30 , and all lesions relapsed by day 70 ."
216080510,This knowledge provides necessary data about the phenomena of being healed by indigenous healers .
216218051,"Healing in donor and graft sites was evaluated over 3 months by digital photographic measurement of wound size and blinded , computer-aided evaluation of histological features and compared with control wounds that healed by secondary intention or with conventional split-thickness skin grafts ( STSG ) ."
216340238,Fissures had healed by a median of three weeks after surgery in 96 percent of patients .
217101004,"Using the laser , a central longitudinal strip of mucosa was removed from the surface of the soft palate which healed by fibrosis , producing the required stiffening ."
217112279,"Overall , 28 of 66 ( 43.8 % ) ulcers healed by 6   months ."
217710551,By this time 156 of 201 ( 78 % ) patients healed with ranitidine 300 mg nocte compared with 186 of 223 ( 83 % ) receiving ranitidine 150 mg twice daily ( p = 0.28 ) .
217720482,Epithelial HSV keratitis was present at day 2 after corneal infection and healed by day 5 p.i .
217780025,"This was further confirmed by radiographic findings , which displayed the segmental gap completely healed by mature bone at 12 weeks ."
218120611,We present a case of infected ulnar and radial bone defects that healed by 5 months after the first stage of the IMT using a PMMA spacer .
218206267,"The osteosynthesis site of the allografts usually healed by 5 months , compared with the autografts that healed by 3 months ."
218250231,All controls healed by day 14 .
218250232,"By day 44 , 92.5 % of the mitomycin C treated ears healed ."
218412012,Fourteen patients ( 32 % ) had healed by the end of the 1st week 's treatment and a further 27 after a further week ( giving a cumulative total of 93 % ) .
218412013,All patients ( 100 % ) had healed by the end of the treatment period .
218962996,"The stump wound healed by first intention in 127 patients ( 81.4 % ) , by second intention in 18 ( 11.5 % ) and in 11 cases ( 7.1 % ) the wounds failed to heal ."
219796162,"However , after initiation of NPWT , none of them required the procedure and they healed spontaneously either by secondary intention or by skin grafting ."
219926461,"The stable osteotomies healed by direct bone union , and the unstable osteotomies healed by the formation of external callus ."
220189000,Minimal wound dehiscence occurred in one case and healed by dressing change .
220215147,"Forefoot ulcers healed within 12 week in 45 % of patients and by 20 weeks in 63 % , while 35 % of heel ulcers healed by 12 weeks and 54 % healed by 20 weeks ( p=0.058 ) ."
220835120,"By contrast , the mucoperiosteal flaps healed with a long dentogingival epithelial relationship and no cementogenesis or connective tissue reattachment ."
220885608,"There were no wound infections and neurologic complications , all wounds healed by the first intention ."
220940648,"Of 98 patients , the wound healed by first intention and the flap survived completely in 92 and the flap necrosed partially in 6 ."
220959117,One of the three nonunions that had not healed by three months in the shock wave group was healed by six months .
221000082,All incisions healed by first intention postoperatively .
221000137,All the incisions healed by first intention .
221073260,All incisions healed by first intention after operation .
221189712,Multiple cutaneous lymphosarcoma lesions in a 10-year-old German Shepherd regressed and totally healed by 5 weeks after cryotherapy of the larger lesions .
221668401,"By 44 weeks , controls and ZA-treated animals were radiographically healed and indistinguishable ."
221933493,"Wound healing measurements quantitated for each wound were number of days to healing , maximal wound size attained , day wound contraction commenced , day epithelium first noticed , rate of wound contraction , final wound size , and fraction of the wound that healed by contraction ."
222034416,All infections healed completely by local treatment .
222511976,Broken chromosomes healed by de novo addition of a telomere are a major class of genome rearrangements seen in Saccharomyces cerevisiae and similar to rearrangements seen in human tumors .
222860028,The other incisions healed by first intention .
222862270,All incisions healed by first intention .
222865652,All wounds of the nail bed with laceration healed by first intention .
222867104,All incisions healed by first intention without infection .
223077923,"The wounds of the two groups healed by first intention , without infection , skin deformity , and other incision complications ."
223078016,"All incisions healed by first intention , and no infection or cardiovascular and cerebrovascular accidents occurred ."
223078070,The incisions of other patients healed by first intention .
223245465,All incisions healed by first intention .
223245517,All incisions healed by first intention .
223245653,"The incisions of the two groups healed by first intention , and no early postoperative complications occurred ."
223245812,All omentum flaps survived successfully and the incisions healed by first intention .
223321335,"Extensive Tuberculosis of the Larynx healed by Sanatorium Treatment , Silence and the Galvano-cautery ."
223383015,"The incisions of 3D printing group healed by first intention , with no complications ."
223383204,All incisions healed by first intention .
223386786,All incisions healed by first intention .
223386844,All incisions healed by first intention with no complications .
223534472,"All 19 patients healed by first intention without nerve , vessel , or tendon injuries ."
223770536,"Grossly , corals appeared healed and repigmented by Day 40 ."
224460291,"Once considered a self-limited disease healed by delivery , it is now acknowledged that preeclampsia can affect cardiovascular and kidney health in the long term ."
224531030,"In all cases , site 1 healed by secondary intention , site 2 was treated with collagen-GAG scaffold ( CG ) , and decellularised dermis ( DCD ) was applied to site 3 while tissue extracted from site 4 was replaced ( autograft ) ."
224785897,All incisions healed by first intention .
224864674,"FCBG values decreased between baseline and study end ( difference -3.7 mmol/L , 95 % CI -6.5 to -0.8 ) ; 83 % ( 95 % CI 44 to 95 ) of ulcers healed by 24 weeks ."
224894674,"Most of the CO(2 ) laser myringotomies healed after day 15 , and all of them healed by day 50 ."
225003964,All incision healed by first intention .
225004034,"All incisions healed by first intension , and 30 cases were followed up for 12 - 33 months ( average 18.2 months ) ."
225004161,"All wounds healed by first intention , all the composite tissue flap survived with good blood circulation , all the epiphysis of medial malleolus healed within 6 - 9 weeks , and all the donor sites healed well ."
225004191,"All the anterior-pedicle labium minus flaps survived , and all the incisions healed by first intention ."
225007137,All incisions healed by first intention and all the cases were followed up for 14 - 28 months ( average 20 months ) .
225007180,All incisions and donor sites healed by first intention .
225016225,"Postoperatively , all wounds healed by first intention , no infection was observed , avascular necrosis of femoral head occurred in 44 cases , and the rate of avascular necrosis of femoral head in the limited open reduction at emergency group was less than that of other 3 groups ( P < 0.01 ) ."
225641376,"On the contrary , the induced blisters in the EBS model healed within a few weeks by migration of surrounding non-phenotypic stem cells into the wound bed ."
225944193,Follow-up CT images showed that the fractured condyles had healed by bony consolidation but were still displaced or dislocated .
226043889,Removing paper sheets from LWH healed footpad lesions by d 30 .
226506859,"The donor site healed by primary intention , and no dressing was needed ."
226916354,None of these 10 cases required secondary reconstruction as the mucosal defects healed by itself on prolonged nasogastric feeding and antibiotic cover .
229231963,"All wounds in nonaffected dogs , affected cats , and nonaffected cats healed by first intention ."
229231964,"Three incisions in affected dogs had dehiscence of all or part of the incision line and healed by granulation , contraction , and epithelialization ."
229270361,The lesion had clinically healed by 5 months .
229382869,"The operated on group were better with regard to all objectively measurable characteristics ; all operated on fractures had healed radiographically , and the cement was surrounded by cortical bone ."
229413639,Sclerotomy sites in 20 G group bad not healed 20 days after operation and were infiltrated by a great number of inflammation cells .
229479629,"Four globes healed by combination of medical therapy , equine amnion , nictitating membrane ( NM ) flap , and temporary tarsorrhaphy ."
229666350,"The healing time for all healed wounds was 30.85 ± 12.62 days , or 26.11 ± 5.43 days in patients for whom wound edges were approximated by stitches , and 57.66 ± 3.05 days in the patients who healed by secondary intention ( P = .01 ) ."
230008499,"All incisions healed by first intention , and there was no complication such as vascular and nerve injuries or infection ."
230009193,"The incisions in the two groups healed by first intention , with no complications related to the operation ."
230032294,All incisions healed by first intention .
230032430,"All the incisions healed by first intention , and there was no wound infection and other early postoperative related complications ."
230141972,"Two groups ( A , B ) of patients with DU recently healed by ranitidine or antacids were studied ."
230141973,"Patients of Group A ( 110 ) healed by ranitidine were put on maintenance treatment with ranitide , and patients of Group B ( 32 ) healed by antacids were given antacids "" on demand "" for a period of one year ."
230155095,"By contrast , the defects without chondrocyte transplantation healed with fibrocartilage ."
230160865,The clinical and radiographic findings showed that 120 teeth out of 400 teeth ( 30 % ) had healed by hard tissue fusion of the fragments .
230245716,"Treated patients fared much better than controls , prompting an early termination of the study : of 16 GM-CSF treated patients , 3 ( 19 % ) had their ulcers healed by week 1 ; 8 ( 50 % ) were healed by week 8 ; only 1 of 9 controls had the ulcer healed by week 1 ( 11 % ) , and that was the only ulcer of the group that healed at all ."
230486053,"All osteotomies healed by 16 weeks postoperatively with no nonunions , malunions , device failures , or avascular necrosis ."
230818782,"The esophagotomies of all hay-fed ponies dehisced and healed by second intention , whereas esophagotomies healed by first intention in the ponies given a soft diet ."
231037364,Acute pathological examination after cutting angioplasty showed regular luminal cuts that healed completely by four to six weeks in chronically surviving animals .
231066782,Gastric submucosal injections led to ulcers which extended into the muscle layer at on week and healed completely by three weeks ; none perforated or bleed .
231219767,A small group of patients with postoperative imaging did not appear healed by ultrasound at 1 year but did so at 2 years .
231317374,Seven fissures had healed by one month and four by two months .
231496270,"Three months after PBSC transplant , the lytic lesion had healed by plain radiographs and repeat MIBI scan showed no uptake ."
231624568,"The median time to full weight-bearing was 30 days , and 44 fractures healed by bridging callus in a median of 16 weeks ."
232088962,"While in the control group the ulcer healed by the tenth day , only a 57.2 % reduction in the ulcer crater area was attained in the animals subjected to indomethacin and a 54.8 % reduction in ulcer occurred in the presence of aspirin administration ."
232131681,"By the time of their last follow-up , all osteotomy sites and iliac bone graft had healed with no evidence of internal fixation failure ."
232236372,In the static air group all pressure ulcers healed by normal treatment according to a standardized pressure ulcer treatment protocol .
232534981,By 7 weeks after emergency admission his wounds had virtually healed but hyperesthesia persisted over the dorsum of the foot .
232623950,The cerebral abscess healed rapidly by secondary intention .
232650276,"Six of the patients ( 10.9 % ) had small areas that healed by secondary intention , occurring mostly at the inferior junction of the inverted T. Only two patients ( 3.6 % ) had recurrence of breast ptosis , and only one patient ( 1.8 % ) had a mildly hypertrophic scar ."
233034238,"In the study group , the lesion completely healed by 4 weeks , except for one ."
233164364,"We compared the groups with respect to ulcer healing ( complete epithelialization without discharge , maintained for at least 2 weeks , which was determined by an assessor not involved with clinical care ) in a 2-year follow-up , the proportion of ulcers that healed by 6 months , major amputation , recurrence , and complications in the 2-year follow-up ."
233164369,"By 6 months , a higher proportion of ulcers healed in the tibia cortex transverse distraction group than the control group ( 93 % [ 126 of 136 ] versus 41 % [ 56 of 137 ] ; OR 18.2 [ 95 % CI 8.80 to 37.76 ] ; p < 0.001 ) ."
233945224,"In the central ulcerated area , epithelium healed by migration and , within this new epithelium , tongue papillae commenced to form by a process similar to that seen in the fetal tongue ."
234241461,This accumulation is marked in some forms of human atherosclerosis and is particularly prominent in vessels that have been experimentally injured and have healed by the process of reendothelialization .
234547665,Skin grafting was not necessary as the wound contracted and healed by secondary intention with minimal scarring .
235120803,All incision healed by first intention .
235649273,"The percentages of wounds completely healed by day 28 for groups B , C , and T were 25 , 67 , and 25 % , respectively ."
235652076,Ten of 116 patients treated by coronectomy healed by second intention as a result of failed sutures .
235699570,"By contrast , fresh osteoarticular allografts healed poorly through fibrous union ."
235849930,"During the 12-month postoperative follow-up period , TDPLs in 14 female camels ( 93.33 % ) healed completely by the first intention with mild inflammatory edema and infection in 2 female camels ."
236383834,Combination therapy of PGE1-analogue with H2RA healed these ulcers by 60 % .
236539540,Fenestration defects healed by partial osseous fill and cementum regeneration with formation of a periodontal ligament .
237371780,All mucosal necrosis healed by regeneration whereas deeper effects left some fibrosis .
237439098,Otomastos healed by penicillin instillations .
237464882,All wounds either healed by secondary intention or became suitable for split skin grafting .
237699243,"The conventional , non-vascularized grafts healed by peripheral and internal resorption followed by callus encasement and osteonal remodeling.(ABSTRACT TRUNCATED AT 250 WORDS )"
237925179,The surgical wound in each patient healed by primary intention .
237938757,Rearrangements detected with this assay include broken chromosomes healed by de novo telomere additions and a spectrum of inter- and intrachromosomal fusion events .
237975143,"The distal part of the skin flap was necrosis after operation , and healed after symptomatic treatment such as dressing change ; the other flaps survived successfully and the wounds healed by first intention ."
237975144,All incisions at the donor site healed by first intention .
237975450,The other flaps survived successfully and incisions in donor sites healed by first intention .
238546396,"[ Rare urologic cases ; a ) indigenous renal chyluria , healed by kidney irrigation ."
238582275,"There was no non-union , although union was delayed in four osteotomies , which all healed by 20 weeks without any intervention ."
238656159,All fractures healed by spondylodesis as confirmed by X-ray images .
238928237,"All flaps survived , and hand wounds healed by first intention ; 8 cases of foot donor site wounds healed by first intention , and 1 case had partial necrosis in the marginal area of the skin graft , which healed after dressing change ."
238964928,All fractures healed by 3 months postinjury .
239167190,Nine wounds healed by first intention .
240042121,Fifty-two ( 98 % ) of the fifty-three fractures healed by six months .
241392930,These fractures were the result of a single stress or trauma and healed uneventfully by splinting for approximately 4 weeks .
241694673,The fractures healed by the production of callus .
241721628,Treatment was by : reimplantation of the ureter in the bladder in 21 cases ; end to end ureteric anastomosis in 5 cases ; nephrectomy in 3 cases ; in one case the fistulae healed by drainage .
241746913,"Campylobacter pylori , hypertrophic erosive gastritis and hypoalbuminemia healed by cephalexin therapy ."
241768115,"OCT scans show the reattachment of the margins of an RPE tear healed by tissue remodelling , and illustrate how the disease can recur ."
242251217,"Acyclovir improved ulcer healing--61 % of those receiving acyclovir healed by day 7 , compared with 42 % of those receiving placebo ( adjusted relative risk , 1.4 [ 95 % confidence interval , 1.1 - 1.8 ] ; P= .003 ) ."
242810044,"Defects where membranes were used , healed by new bone formation ."
243273255,"Of 51 lesions of 43 patients receiving surgical treatment , 47 healed by first intention ."
243431035,The incisions in both groups healed by first intention .
243543648,"All incisions healed by first intention , and no early complications occurred ."
243574147,"In the 0.1 and 1.0 mg chitosan groups , the abscess healed completely in 6 out of 11 ( 55 % ) , and 9 out of 10 cases ( 90 % ) , respectively , by Day 8 ."
243574148,"In the ampicillin group , 4 out of 10 cases ( 40 % ) healed completely by Day 8 ."
243747659,"Ten underwent delayed primary closure , four split-thickness skin graft , and three healed by secondary intention ."
243770992,"All wounds healed by first intention , and skin graft and flap repair were not performed in the two stage ."
244484557,All the incisions healed by first intention .
244488469,The incisions of other patients healed by first intention .
245440032,"In 42 patients ( 50 % ) the wounds healed completely within 10 days , in six patients ( 7 % ) small defects remained that healed by further treatment with a topical antimicrobial cream ."
245584020,We had no flap necrosis.3 flaps showed dehiscence of a part of the wound that healed by dressings .
246091865,"All palatal fractures healed by 12 weeks , with no cases of mucosal necrosis , bone exposure , fistulae , or infections ."
246564955,"The neck wounds healed by primary intention in 46 cases underwent SCM flap transposition , and in 39 cases underwent routine SOND only ."
246866494,"Only patients who underwent nonsurgical extractions , healed by secondary intention , were included in the study ."
247221899,Gastric ulcers induced in dogs by transserosal injection of 1 ml of 40 % acetic acid healed completely by the 7th week after ulceration and never reulcerated during the observation period up to 12 weeks .
247426026,The lesion healed in 15 days by centripetal proliferation and migration of endothelial cells from adjacent uninjured areas .
247847641,Children with wound dehiscence healed by 28 days .
247872663,"In conclusion , the risk of acquiring a SSI is increased in surgeries performed on the ear , in larger wounds and in defects closed with flaps or healed by secondary intention ."
248025989,"In the group treated with meglumine antimonate , 21 of 23 patients healed by the first follow-up visit , 1.5 months after the end of therapy , and did not relapse ( 91 % cure rate ) ."
