sentence_id,sentence_text
2159762,"We report the treatment of cerebral aspergillosis with amphotericin B , flucytosine , surgery , and liposomal amphotericin B ( L-AmB ) after a liver transplant ."
2161389,"The depigmenting ability has been used as a treatment for acquired hyperpigmentary disorders , but adverse effects were observed -- irritation and local sensitization -- depigmentation locally and at a distance from the treated areas -- melanoleukodermia among asiatics -- no repigmentation : therefore treatment with MBEH has been used by Mosher in extensive vitiligo on the unaffected areas ."
2162435,"Treatment of rats with dantrolene prevented the sepsis-induced increase in mRNA levels for ubiquitin , the ubiquitin ligase E3alpha , and the 20S proteasome subunit C3 ."
2162436,"In additional experiments , treatment of cultured myotubes with dantrolene reduced protein degradation in both the absence and the presence of dexamethasone ."
2163243,"Finally , to determine the rolipram-induced increase in the effect of BMP , BMC obtained after treatment with 5 microg rhBMP-2 and 500 nmol rolipram was compared with that obtained after treatment with 5 - 9 microg rhBMP-2 without rolipram , 4 weeks after implantation ."
2164009,CD14 expression was efficiently induced in cells transduced by both lentiviral vectors following treatment with mifepristone .
2165433,We report an observational cohort study among patients initiating treatment with statins prior to or after initiation of oral anti-diabetics between 1999 and 2007 .
2166716,"In newly diagnosed type 2 diabetes , therapy with oral drugs + insulin has had favourable outcomes on recovery and maintenance of β-cell function and protracted glycaemic remission compared with treatment with oral drugs alone ."
2167805,"The treatment with alcohol resulted in developmental delay in ear-flaps uncurling , placing reflex , swimming behavior , walking in addition to reduction in body weight at 1 and 7 days of age ."
2168713,Treatment with docetaxel also resulted in more patients with disease-free 5-year survival ( 68 vs. 75 % ) and total 5-year survival ( 81 vs. 87 % ) .
2172569,"This study aimed to ( i ) compare the spontaneous speech of AD patients with the spontaneous speech of persons with normal cognition , ( ii ) compare the spontaneous speech of the same group of AD patients before and after treatment with rivastigmine ."
2172573,"In the patient group , spontaneous speech was analysed before and after treatment with rivastigmine ."
2172577,"After treatment with rivastigmine the spontaneous speech of the AD patients improved on these two variables , while the ADAS-Cog scores decreased ."
2172679,"To compare the clinical presentation , comorbidities , treatment , and evolution of PD in patients with old-age onset with those of patients with middle-age onset in one US university center ."
2172710,"Furthermore , treatment with a JNK inhibitor in the mosquito resulted in impaired fecundity and fertility ."
2173658,Combined treatment of Pseudomonas aeruginosa PA01 biofilm formation with the water-soluble extract of Ligustrum sinense and gentamicin sulphate .
2173663,Formation of a PA01 biofilm was observed under an optical microscope after treatment with different dosages of WEL and combined treatment with GS .
2173820,To determine whether treatment with inhaled nitric oxide ( NO ) and/or dexamethasone reduces the incidence of chronic lung disease ( CLD ) and/or death in high risk preterm infants .
2173831,"At 96 hours of age , neither treatment with inhaled NO nor dexamethasone prevented CLD or death ."
2174201,"Treatment with liraglutide reduced intracellular lipid accumulation in differentiating ASC , together with FABP-4 mRNA expression ( -18 % , -23 % , -46 % , for 1   nM , 10   nM and 100   nM , respectively ) , whereas it stimulated adiponectin ( APN ) expression ( 1.86- , 2.64- , 2.28-fold increase , for 1   nM , 10   nM and 100   nM , respectively ) ."
2174905,"Treatment of EC with P3 , but not scrambled P3 , increased the catalytic activity of eNOS in a dose-dependent manner without change in eNOS expression or phosphorylation ."
2174906,"Treatment of EC with P3 stimulated intracellular Ca(2 + ) release , increased the catalytic activity of phospatidylinsositide 3 kinase ( PI3 K ) and resulted in eNOS/caveolae-1 ( Cav-1 ) dissociation leading to translocation of eNOS to intracellular compartment in EC ."
2176031,"The transcription rates of mEH mRNA at 24 hr were significantly less than those observed at 12 hr after a single treatment with either ketoconazole , miconazole , or econazole , resulting in 6.5- , 2.5- , and 2-fold increases , respectively , relative to control ."
2176539,Does asthma or treatment with theophylline limit children 's academic performance ?
2176558,"Academic achievement among children with asthma , at least those whose status is closely monitored in a structured treatment program , generally appears to be unaffected by asthma or by its treatment with appropriate doses of theophylline ."
2176637,Treatment with anti-epileptic drugs .
2176672,The effectiveness of prophylactic treatment with medication remains controversial .
2177318,"Treatment of different mammalian cell lines with peloruside for 48 - 96 h gave IC50 values ranging from 4 to 15 nM , using the colorimetric 3-(4,5-dimethylthiazol-2-yl)-2,5 diphenyl tetrazolium ( MTT ) cell proliferation assay ."
2178062,"Furthermore , while treatment of female medaka with androgen induced male-typical aggressive acts , galanin deficiency in these females attenuated the effect of androgen on chases ."
2178738,The metabolism of collagen in male rats made diabetic by treatment with either streptozotocin or alloxan was studied after the injection of 3H-proline by estimating specific and total 3H-hydroxyproline activity in skin collagen fractions and urine .
2179100,"Furthermore , activation-induced FRET changes are reversed by treatment with PKD-specific pharmacological inhibitors ."
2180028,Plasma prolactin was measured in 10 patients with prostatic cancer during treatment with cyproterone acetate ( 300 mg/week i.m . ) Prolactin was assayed during a six month period at weekly intervals during the first 4 weeks and then at monthly intervals .
2182285,"To examine this question , selected culture conditions of rat ATII cells were manipulated [ with and without coculture with rat lung fibroblasts ( RLFs ) ] by treatment with heparin or sodium chlorate ( inhibitor of sulfation ) for 24 - 96 h."
2182361,"In the native kidney and other organs , there is typically a brisk response to treatment with immunosuppression ."
2182400,In 12 NERD patients the study was repeated following 4 weeks treatment with a proton pump inhibitor ( PPI ) .
2184382,"Serum parathyroid hormone ( PTH ) increased significantly after treatment with kefir , but decreased significantly in the control group ."
2184383,PTH may promote bone remodeling after treatment with kefir for 6 months .
2184620,Little is known about the relationship between prior treatment with antibiotics and delay of diagnosis and treatment in pediatric acute appendicitis ( AA ) .
2184635,Prior treatment with antibiotics was an independent risk factor for therapeutic delay in pediatric AA .
2185015,"This is a relatively easy , safe , and less painful treatment , with good cosmetic results on periorbital syringomas ."
2185342,The association between neoadjuvant chemotherapy ( NC ) and oncoplastic surgery ( OS ) might provide an oncological treatment with satisfactory aesthetic results .
2186903,"Even in this chronic case of subluxation of the SHJ of 4 weeks duration , surgical treatment using osteotomy of the acromion , open reduction and internal fixation with extracapsular scapulohumeral tension sutures resulted in an excellent long-term outcome in this alpaca , despite the presence of a cartilage lesion ."
2187188,We report a case of primary advanced breast cancer that was locally controlled by treatment with bevacizumab .
2187386,"In addition , in the high-fat diet ( HFD ) mice , oral treatment with 100   mg/kg/day melatonin for 10   weeks reduced body weight gain to one-third of that of the HFD group and hepatic steatosis ."
2189439,"We developed a method to measure the cost of the following phases of care : ( 1 ) initial treatment with curative intent , ( 2 ) surveillance and survivorship care , and ( 3 ) relapse and end-of-life care ."
2192122,"We included 50 consecutive moderate/severe hypertensive patients , 58 % female , mean age 68 + /- 10 years ( 48 - 88 ) , clinic blood pressure ( 3 visits ) > 160/90 mm Hg , on antihypertensive adequate treatment > 2 months with good compliance and without pseudohypertension ."
2192796,Experimental Albizia versicolor poisoning in sheep and its successful treatment with pyridoxine hydrochloride .
2192943,"Further , we hypothesised that any differences in COMT(-/- ) mice would be resolved following treatment with Sildenafil , a treatment which rescues fetal growth ."
2192947,"Following treatment with Sildenafil , only 5 of the 18 previously identified differences in metabolites ( p   <   0.05 ) remained in COMT(-/- ) mice ."
2194109,"Both , salinity and bacterial treatment with E. meliloti and H. maura increased the antioxidant capacity of the legume , in dialyzates and retentates collected after an in vitro digestibility assay ."
2194351,"Treatment of tumor bearing mice with AM inhibited the growth of the tumors investigated , with an inhibitory effect ranging from 40 to 69 % ."
2194352,"The AM had a comparable antitumor effect with 5-fluorouracil and cisplatin in the Colon-26 tumor model , and combined treatment with AM and 5-fluorouracil or cisplatin resulted in an enhanced tumor growth inhibitory effect ."
2194643,"However , treatment with DEB was associated with higher risk of all-cause mortality in the real-world nonrandomized studies ."
2194828,"After treatment with this ophthalmic solution , 29.4 % of the affected patients showed improvement and 70.6 % showed no change ; none however , experienced worsening of symptoms ."
2194829,These results suggest that clinicians should assess the presence of lacrimation after starting treatment with S-1 .
2194830,Symptomatic treatment with an ophthalmic solution that does not have a tear retention capacity may be useful in patients who have developed lacrimation .
2194869,We initiated a combination treatment with chemotherapy and radiotherapy .
2195084,"Treatment with regorafenib was initiated , but Grade 3 severe erythema multiforme was detected , and the treatment had to be discontinued ."
2195293,"Treatment with mineralocorticoid receptor antagonists ( MRAs ) is currently recommended for PA patients with bilateral adrenal disease , but these agents effectively decrease blood pressure also in patients with unilateral disease , although concern remains for possible sex-related side effects ."
2195356,"Treatment with abscess drainage and ileostmy , infection was controlled and general condition was improved ."
2195464,"These complexes can not be fractionated by treatment with polyvinylpyrrolidone or extraction with lignin solvents , suggesting that the two polymers were chemically linked ."
2195854,"Before treatment with MFU , the skin tissue of each participant was assessed and ultrasound imaging was performed on the treatment area to ensure appropriate acoustic transducer coupling ."
2197502,Treatment with KGF after elastase instillation had no effect on elastase-induced emphysema despite the conserved expression of the KGF receptor in the lungs of elastase-instilled animals as determined by immunohistochemistry .
2197888,We examined various kinds of cytokine and infection markers just before and after the treatment with vildagliptin .
2198270,"Treatment with 1,25(OH)2D3 markedly resulted in up-regulation of nitric oxide ( NO ) and IL-1β production and down-regulation of IL-10 levels ( respectively , p=0.029 , p=0.048 and p=0.008 ) ."
2198324,"In order to identify the candidate protein(s )              responsible for the intrinsic chemoresistance , the protein expression profiling              of human pancreatic adenocarcinoma cell line Capan-1 and its distinct surviving              cells following primary treatment with gemcitabine ( GEM ) were compared by two-dimensional              electrophoresis ( 2-DE ) combined with liquid chromatography-mass spectrometry ( LC-MS )              or mass spectrometry ( MS ) ."
2199241,"Furthermore , we found that following treatment with lead acetate , the supportive function of UCMSCs on colony formation was inhibited ."
2201465,Reversal of neuronal and cognitive consequences of amphetamine sensitization following chronic treatment with a D1 antagonist .
2201469,Here we examined the potential for chronic treatment with the selective D1 receptor antagonist SCH39166 to reverse the profound and enduring cognitive impairment associated with amphetamine ( AMPH ) sensitization in the nonhuman primate and to stimulate re-growth of atrophied pyramidal dendrites in the dorsolateral prefrontal cortex of these animals .
2201719,Treatment of ocular motility disturbances in Graves ' disease with botulinum toxin A.
2202040,"Upon treatment with lactoferrin , the increased levels of reactive oxygen species ( ROS ) ( p < 0.05 ) , NO generation rate by inducible NO-synthase ( p < 0.05 ) and the level of "" free "" iron ( p < 0.05 ) were observed ."
2202849,Long-term treatment of cystinosis in children with twice-daily cysteamine .
2202853,"Treatment with 6-hourly cysteamine bitartrate ( Cystagon , Mylan , Morgantown , West Virginia ) reduces intracellular cystine and the rate of organ deterioration ."
2203649,"Finally , treatment with conditioned medium obtained from hypoxic pericytes stimulated endothelial cell migration and tube formation , which was completely blocked by co-treatment with anti-Ang1 antibody ."
2204126,Naturally contaminated corn implicated in an outbreak of equine leukoencephalomalacia ( ELEM ) in southeastern Arizona was analyzed for mutagenic potential using the Salmonella/microsome mutagenicity assay before and after treatment with the ammonia procedure .
2204270,Treatment of a glycosylamine derived Cu(II ) complex with ethylamine resulted in crystal-to-crystal transformation from trinuclear complex [Cu3(L1)2(EtNH2)2(MeOH)2]x2MeOHxCHCl3 ( 2x2MeOHxCHCl3 ) to a dimeric structure of mononuclear complex [ Cu(HL1)(EtNH2 ) ] ( 3 ) through proton transfer reaction and rearrangement of hydrogen bonding networks .
2204390,Forty-four patients received treatment with PF-03446962 .
2204398,Contrast-enhanced ultrasound analysis of tumor vascularity showed reduction in tumor perfusion in 2 patients with stable disease following treatment with PF-03446962 .
2204746,The results were confirmed by treatment of beta/A4 with other arginine-specific proteases : the gamma subunit of nerve growth factor and clostripain .
2205184,Cell walls were fractionated by treatment with alkali and acid .
2206551,Topical anti-itch preparations should be prescribed after the diagnosis is made and used as the first-choice treatment together with general measures .
2207102,"Interestingly , in the same smokers , a significant decrease in eNOS expression was only seen with the addition of PEG-SOD+PEG-catalase ( P<0.05 ) and treatment with PEG-SOD alone insignificantly increased eNOS expression ."
2207253,Treatment of the allograft with DNase I completely degraded the longer but not the shorter DNA 90-bp fragments .
2207452,"ACD6 overexpression confers enhanced disease resistance by priming stronger and quicker defense responses during pathogen infection , plant development or treatment with an agonist of the key defense regulator salicylic acid ( SA ) ."
2208015,[ Treatment of postoperative lung failure with prone positioning ] .
2208668,"High-dose , double-scattered 3D conformal proton therapy alone or following surgical resection for skull-base chondrosarcoma is an effective treatment with a high rate of local control with no acute grade 3 radiation-related toxicity ."
2208894,[ Endoscopic treatment of anastomosis insufficiency and perforation in the esophagus with fibrin glue ] .
2208922,"However , in the case of an advanced tumor , it is wise to start treatment with chemotherapy and then to perform surgery ."
2209559,"We report here on the treatment with intramedullary nailing or gamma nailing of 23 pathological femoral shaft fractures , 14 patients having tumors or metastases ."
2209566,[ Possibilities for early ambulation and long-term outcome of treatment of trochanteric fractures with the dynamic hip screw and gamma nail ] .
2210353,Treatment of unadenylylated glutamine synthetase from Escherichia coli with tetranitromethane or with N-acetylimidazole produces alterations in catalytic parameters that are similar to alterations caused by the physiologically important process of adenylylation .
2210357,Since treatment of the enzyme with N-acetylimidazole results in a decrease in absorbancy at 278 mmu and treatment with tetranitromethane causes an increase in absorbancy at 428 mmu
2210611,"In a subsequent study , plasma concentrations of clozapine and its metabolites were determined in 6 patients with schizophrenia stabilized on clozapine therapy ( 200 - 400 mg/d ) before and after treatment with sodium valproate ( 900 - 1200 mg/d ) for 4 weeks ."
2210867,[ Multiple sclerosis . 6 . Treatment with steroids ] .
2211506,"The only organ not containing increased quantities of metaraminol in the presence of alpha-methyl-p-tyrosine methyl ester was the adrenals , taken from the rats kept at 27 degrees C. Adrenals removed from the cold-exposed rats contained more metaraminol when alpha-methyl-p-tyrosine methyl ester was combined with alpha-methyl-m-tyrosine than when alpha-methyl-m-tyrosine was used alone.6 . These results demonstrate that the inhibition of noradrenaline synthesis , by treatment with the tyrosine hydroxylase inhibitor alpha-methyl-p-tyrosine methyl ester , increased the conversion of alpha-methyl-m-tyrosine to metaraminol ."
2212127,"Treatment with BUdR for 18 hr before infection or on the day after infection , followed by exposure to light , had no effect on focus formation ."
2212128,"In cultures in which almost all cells were infected , treatment with BUdR followed by exposure to light did not result in cell death ."
2212798,"Virus isolated from the 400th passage by treatment of the cells with DEAE-dextran , was also modified in the glycoprotein and M1 polypeptides and contained less L polypeptide than the original virus ."
2213020,"Additionally , pharmacologic treatment with a RIP kinase inhibitor attenuated histological and functional deficits of cones in rd10 mice ."
2214338,Cancer treatment with chemotherapy or radiotherapy is associated with some side effects including in the oral cavity .
2214545,A case of premenopausal breast cancer showing remarkable elevation of serum alkaline phosphatase level during treatment with LH-RH analog .
2214858,Treatment with SRLs reduced mean basal growth hormone level from 23.8   ±   4.2 to 5.9   ±   1.3   µg/L.
2215822,"Comparison 1 : GnRH agonist plus chemotherapy versus chemotherapy aloneThe incidence of menstruation recovery or maintenance was 178 of 239 ( 74.5 % ) in the GnRH agonist group and 110 of 221 ( 50.0 % ) in the control group during a follow-up period no longer than 12 months ( RR 1.60 , 95 % CI 1.14 to 2.24 ; 5 studies , 460 participants ; I2 = 79 % ; low-certainty evidence ) , with an overall effect favouring treatment with GnRH agonist ( P = 0.006 ) ."
2215825,"The incidence of ovulation was 29 of 47 ( 61.7 % ) in the GnRH agonist group and 12 of 48 ( 25.0 % ) in the control group ( RR 2.47 , 95 % CI 1.43 to 4.26 ; 2 studies , 95 participants ; I2 = 0 % ; low-certainty evidence ) with an overall effect favouring treatment with GnRH ( P = 0.001).The most common adverse effects of GnRH analogues included hot flushes , vaginal dryness , urogenital symptoms , and mood swings ."
2216344,"The objective of the present study was to determine ( a ) whether chronic MFP-SR administration would provide therapeutic serum fluoride levels , and ( b ) whether treatment with this new preparation would result in an increase in bone formation similar to that achieved with plain MFP ."
2216347,All had received a minimum of 6 months of continuous treatment with plain MFP at a dose of 152 mg/day ( 76 mg b.i.d . ) .
2216380,"We conclude that intermittent , cyclic treatment with etidronate causes a significant increase in the BMD of the lumbar spine and the proximal femur in osteopenic postmenopausal women , and that treatment is safe and has no serious adverse effects ."
2217072,"The presence of gluconate , produced by the H(inf2)O(inf2)-generating enzyme glucose oxidase , also improved the pulp brightness without the addition of MnSO(inf4 ) , although treatment with gluconate was inferior to that with oxalate with regard to increase of brightness ."
2217174,"Following initial treatment of F344 rats with dihydroxy-di-n-propylnitrosamine , exposure to dehydroepiandrosterone ( DHEA ) administered in the diet at a concentration of 0.6 % brought about significant decrease in weight gain , independent of food consumption , and inhibited the development of thyroid tumors and hepatocyte-altered enzyme foci ."
2217295,[ Neuropathy long before Waldenström 's disease : effect of prolonged treatment with melphalan ] .
2217539,"Yet , treatment with either type of compounds eventually triggers rapidly the death of the tumor cells and , much more slowly , that of the normal cells ."
2217788,Treatment with barasertib-hQPA produced anti-proliferative and cytotoxic effects across a panel of human colorectal cancer ( CRC ) cell lines in vitro .
2218308,Treatment of HeLa cells with BIG2 siRNA resulted in perinuclear accumulation of integrin β1 and its delayed return to the cell surface .
2218668,Treatment of cutaneous leishmaniasis with photodynamic therapy .
2218931,Treatment of seasonal affective disorder with morning light .
2218977,Autosomal dominantly inherited defects in the GTPCH gene ( GCH1 ) cause a form of dystonia that is responsive to treatment with levodopa ( dopa-responsive dystonia [ DRD ] ) .
2219494,"A 5-day treatment with a dry extract from Rhaponticum carthamoides ( Willd . ) Iljin . in a daily dose of 150 mg/kg ( p.o . ) equivalent to 2.7 mg ecdysterone per kg body weight reduced manifestations of the ischemic damage , improved the structure of neurons , and restored brain activity ( EEG parameters ) ."
2219714,Treatment with iRGD-PS-Tam inhibited proliferation and sensitized cells cultured on FN to Tam .
2219715,"Mechanistically , treatment with iRGD-PS-Tam resulted in inhibition ER transcriptional activity as evaluated by a luciferase reporter assay ."
2220171,We describe 2 patients who developed ocular side effects during treatment with topiramate .
2220944,"In contrast to previous case reports , the shock status did not allow for standard heart failure treatment with angiotensin-converting enzyme inhibitor or beta-blocker ."
2221888,"However , EPA-Induced enhancement of degradation rate of ABCA1 protein did not change by treatment with PKA agonist or PKA-siRNA ."
2221897,We offered this technique as an alternative to cancelling the cycle to a patient who was at risk of ovarian hyperstimulation syndrome ( OHSS ) after treatment with gonadotrophin-releasing hormone analogue ( GnRHa ) and human menopausal gonadotrophin ( HMG ) .
2222650,Treatment of Bolivian mucosal leishmaniasis with miltefosine .
2223242,"In this patient , treatment with unilateral salpingo-oophorectomy to preserve fertility was performed and followed by cis-platinum-based chemotherapy for 5 years ."
2223590,"In HCT 116 cells , treatment with 1 and 2 caused a 2- to 3-fold increase in the total glutathione content , suggestive of a glutathione-mediated antioxidant response ."
2223630,The treatment of cells with actinomycin D and labeling of B23 protein and fibrillarin provided evidence for a localization to the granular component of the nucleolus .
2223847,"Interestingly , the aberrant expression of GFAP and the impaired firing was corrected by treatment with the protein kinase inhibitor LX7101 ."
2224289,"Based on LHRH agonist , different therapeutic schedule included maximum androgenic blockage , intermittent treatment and associations with other drugs like oestrogen leading to possible hormonal manipulations ."
2224290,"Since metastasis is confirmed , immediate treatment with continue LHRH agonist is the French Association of Urology ( AFU ) AFU recommendations treatment for metastatic prostate cancer but intermittent treatment can be considered as an option ."
2224396,Secondary side-effects often occur in women undergoing hormonal stimulation treatment with clomiphene citrate .
2224439,"In fact it participates in : antalgic treatment , prevention of bone events ( bisphosphonates ) , adaptation of daily life with a handicap , access to physiotherapy , psychological help ."
2224572,We conclude that the treatment of neglected femoral diaphyseal fractures with open intramedullary nailing and bone grafting followed by manipulation of the knee with preoperative traction in selected cases is a satisfactory method of treatment showing reliable bony union however knee mobilisation should be undertaken with caution .
2224947,Thirty-two patients ( 51 % ) received treatment with albendazole while 31 ( 49 % ) received no medical therapy .
2225695,Adverse inflammatory affects observed with traumatic brain injury and arthritis have also been alleviated by treatment with certain HDACIs .
2225804,Treatment of cells with 0.1 5mM concentration of zinc till 8 h post infection inhibited DNA fragmentation and also caspase 3 activity was decreased significantly up to 2 h post infection .
2226046,"The treatment of condylar mandible fractures with a minimal invasive endoscopically assisted technique is reliable and may offer advantages for selected cases , particularly concerning the lower occurrence of facial nerve damage ."
2226597,"Curiously , 4-week treatment with OFS added at the same dose induced different effects when added in the two different high fat diets ."
2226728,Transvenous embolization of a spontaneous femoral AVF 5 years after an incomplete treatment with arterial stent-grafts .
2227712,Treatment of cryopreserved semen with 1 x 10(-3 ) M PAF at 120 min of incubation resulted in significantly higher total sperm motility compared with the control .
2227714,"Treatment of cryopreserved semen with PAF did not improve either sperm mitochondrial function or plasma membrane integrity , as monitored by different fluorescent membrane markers ."
2227716,"The findings of this study indicated that treatment with 1 x 10(-3 ) M PAF at 120 min of incubation rendered better quality of cryopreserved canine semen , which was associated with improved sperm motility parameters and ATP content ."
2228293,There was a significant improvement in hepatic glycogen level in treated diabetic rats close to normal level after the treatment with M. cymbalaria .
2228667,"Besides carboxymethyl-lysine in the peptide , a conjugated form linked with glyoxal lysine dimer ( GOLD ) was detected upon treatment with glyoxal ."
2230211,"In the first experiment , two groups of goats were given an intravenous injection of either 10 ml normal goat serum ( control ; n=6 ) or inhibin antiserum developed against [Tyro30]-inhibin alpha ( 1 - 30 ) ( passively immunized ; n=6 ) 48 h before treatment with PGF2alpha ."
2230437,Incidence of inappropriate treatment of herpes simplex keratitis with topical steroids .
2232198,"Five animals served as untreated control , fifteen received treatment with phenytoin ( 7 mg/kg in five dogs , 10 mg/kg in five dogs and 30 mg/kg in five dogs ) and five treated with 10 mg/kg phenytoin , 2 g/kg of mannitol and 30 mg/kg of vitamin E. These drugs were administered intravenously 20 minutes prior to the production of ischemia , when cerebral blood flow was reduced to one-tenth its normal volume ."
2232667,"This study compares the On the Way Home ( OTWH ) aftercare program to traditional aftercare supports on placement and school stability for 82 youth ( 43 treatment , 39 control ) with disabilities discharging from residential care ."
2232927,"[ Treatment of hypertension with a combination of reserpine , the saluretic clopamide and the   -adrenoblockader dihydroergocristine ] ."
2233221,The levels of GS-Hb were estimated using liquid chromatography coupled to electrospray ionization mass spectrometry in patients diagnosed with MDD and in a subset of patients after six weeks of treatment with selective serotonin reuptake inhibitors ( SSRIs ) .
2233226,There were no significant differences in GS-Hb levels following six weeks of treatment with SSRIs compared to baseline .
2233253,"After gludopa infusion , there was a significant fall in plasma renin activity , an effect which was attenuated significantly by concomitant treatment with domperidone ."
2233510,Treatment with metformin prevents myocardial ischemia-reperfusion injury via STEAP4 signaling pathway .
2233683,"Pharmaceutical treatment with beta agonist , such as isoproterenol , was found to accelerate the manifestation of HCM and HF , consistent with transgenic animal models of MLP deficiency ."
2233730,"The extent of SCA symptoms can be ameliorated by treatment with drugs , which result in increasing the levels of γ-globin in patient red blood cells ."
2235775,"Adults ( n = 662 ) with major depressive disorder in the Combining Medications to Enhance Depression Outcomes study were randomized to treatment with escitalopram plus placebo , bupropion plus escitalopram , or venlafaxine plus mirtazapine for a 12-week primary treatment phase and 16-week follow-up ."
2235951,"Treatment of these cells with doxorubicin strongly induced LC3-II expression and the formation of autophagosomes ; however , doxorubicin-mediated induction of LC3-II was abrogated by 3-MA ."
2235954,"Treatment with 3-MA abrogated the radiation-induced increase in LC3-II in both cell lines and reduced radiosensitivity by 49 % and 31 % in 8505-C and TPC-1 cells , respectively ."
2236378,"In HF rats , 3 weeks of treatment with NNC61 - 5920 reduced the glucose infusion rate ( by 14 % , P < 0.05 ) and glucose disposal into muscle ( by 20 - 30 % , P < 0.01 ) during hyperinsulinaemic clamp ."
2236380,Similar metabolic effects were observed after extended treatment with NNC61 - 5920 and GW501516 to 6 weeks .
2237209,"[ Oral treatment with tretinoin : andrological , trichological , ophthalmological findings and effects on acne ( author 's transl ) ] ."
2237915,"Using fluorescent indicators with mammary epithelial cells , treatment with both the L- and D-forms of this peptide showed mislocalization of claudin-4 and claudin-3 and activation of caspase-8 and caspase-3 , indicating apoptosis ."
2238423,"However , the suitability of P95 under Autoset for treatment with conventional CPAP needed to be evaluated"
2238427,Twenty-four patients who had undergone routine autotitration by Autoset under polysomnographic control in the laboratory for previously untreated OSAS were evaluated after 3 months of treatment with CPAP at P95 .
2238940,Short-term treatment with low-dose tibolone ( 1.25 mg/d ) seems not to affect muscle strength in older women .
2240168,"This feature was partially suppressed by treatment with the ethylene precursor 1-aminocyclopropane-1-carboxylic acid , or by the constitutive ethylene response ctr1 mutation ."
2240196,"The high efficacy of leprosy treatment with MDT and the global reduction of prevalence led the World Health Organization , in 1991 , to establish the goal of elimination of Hansen 's disease ( less than 1 patient per 10,000 inhabitants ) to be accomplished by the year 2000 ."
2240562,"On the contrary , in skeletal muscle ( SM ) , the lipogenic and cholesterol transporter LXR target genes were markedly induced in WT and LXRα(-/- ) mice and to a lesser extent in LXRβ(-/- ) mice following treatment with GW3965 ."
2240566,"Importantly , we show that , after chronic treatment with GW3965 , SM becomes the target tissue for LXR activation , as opposed to liver , in acute treatment ."
2241165,Our objective was to survey the outcome of treatment with levonorgestrel intrauterine system ( Mirena LNG-IUS ) at 6 - 18 months in a university affiliated tertiary referral hospital in adolescents .
2241701,Approximately 30 to 50 % of patients will respond to treatment with 5 alpha-reductase inhibitors .
2243389,Treatment with denosumab provided a rapid and sustained decrease of BTM values compared with placebo .
2243464,Hepatitis B surface antigen positivity may be found in up to 10 % of cancer patients but should not be considered a contraindication to treatment with everolimus .
2244127,The aim of this study was to establish the gynecological effects of 5 years of treatment with lasofoxifene versus placebo in postmenopausal osteoporotic women .
2244550,"Treatment with 4,4'-diacetyldiaminodiphenylsulfone ( DADDS ) of leprosy patients in the Karimui , New Guinea ."
2244711,"Patients also received supportive treatment with angiotensin blockade , statins , diuretics and anticoagulation as needed ."
2245205,Sudden cardiac death after treatment with low dose risperidone in combination with cotrimoxazole .
2245633,"Concentrations of adiponectin were measured in mature adipocytes cultures and concentrations of IL6 and TNFα were measured in stromovascular cells cultures following treatment with control medium , troglitazone at 10   μM , eicosapentaenoic acid , arachidonic acid , or palmitic acid , at 25 , 50 , or 100"
2246573,Study 4 : safety in dogs surgically implanted with adult heartworms was evaluated by clinical and laboratory monitoring following treatment with 0 × or 3 × administered 61   days post-implantation .
2246995,"Moreover , treatment with traditional OAC ( acenocumarin ) significantly reduced vWF levels ."
2247608,"This significantly augments our understanding of the mechanism of polymyxin action , which is critical knowledge toward the development of adjunctive therapies , particularly given the increasing necessity for treatment with these antibiotics in the clinical setting ."
2247690,"Moreover , we were unable to reveal any alterations of complex I activity or cell respiration upon treatment with either CBE or miglustat ."
2247947,"Thus , changes in liver pathology and function should be attributed to treatment with rosuvastatin ."
2248633,"In all , 933 patients were randomized to open-label subcutaneous treatment with pegylated interferon-alfa-2a ( Peg-IFNalfa-2a ) 180 μg/wk , or albIFN 900 or 1200 μg every 2 weeks for 24 weeks , each administered with oral ribavirin 800 mg/day ."
2249777,Improved grafting method for treatment of burns with autologous cultured human epithelium .
2250592,"Treatment with dose-dense pemetrexed , gemcitabine , and bevacizumab met the primary endpoint with promising efficacy and a manageable safety profile in patients with untreated advanced NSCLC ."
2250883,This study aimed to investigate the functional and morphological changes in the corpus cavernosum after cavernous nerve ( CN ) injury or neurectomy and then reveal whether treatment with the angiotensin II Type 1 receptor antagonist losartan would improve erectile function as well as its potential mechanisms .
2250887,Treatment with losartan could have a modest effect on erectile function and significantly prevent corporal apoptosis and oxidative stress .
2252733,"The purposes of this study were to determine ( i ) if gram-negative bacterial challenge affects circulating PA and mortality as Candida challenge does and ( ii ) if proteinase inhibitor treatment with aprotinin , antithrombin III , and alpha 1-proteinase inhibitor decreases circulating PA and increases the survival of burned mice infected with a bacterium ."
2253971,"Women with chronic PTSD were randomized to treatment with either GSK561679 , a CRHR1 antagonist , or placebo ."
2255558,"Superoxide production was significantly higher in LECs from rats with fructose-induced type 2 DM , whereas treatment with the sodium-glucose cotransporter 2 ( SGLT2 ) inhibitor dapagliflozin prevented this effect in fructose-fed rats ."
2255580,Combined Treatment with L-Carnitine and Nicotinamide Riboside Improves Hepatic Metabolism and Attenuates Obesity and Liver Steatosis .
