sentence_id,sentence_text
219086848,"Although a significant advance , the fact that about 50 % of patients are still not able to be cured with currently used approaches challenges physician-scientists to develop more innovative and effective diagnostic and therapeutic approaches ."
219100066,Neither of two isolates tested in mice -- the most resistant and the second most sensitive -- was cured with the highest acceptable dose of 10 mg kg-1 isometamidium chloride .
219178802,Patients with advanced germ cell tumors can be cured with cisplatin-based chemotherapy but the outcome remains unsatisfactory for patients with relapsed disease .
219227348,We present a case of HB-ON which has been cured with therapeutic plasma exchange ( TPE ) .
219233306,4 cases of larynx contact ulcer cured with the use of laser resection of vocal process of arytenoid cartilage were presented .
219416724,"Since acute phlebothrombosis can be cured with good results by thrombectomy and fibrinolysis in the first few days of the disease , phlebography should be performed early , preferably the day on which the presence of acute thrombosis is suspected ."
219471761,"The case is reported of a male patient presenting with LGV , who was rapidly cured with moxifloxacin treatment after failure of extended treatment with cyclines ."
219727519,"After malaria was cured with chloroquine phosphate , we also initiated a secondary malaria infection that lasted"
220038950,Patients with undetectable basal sTg or peak sTg < 2 ng/mL are cured with low risk to recur .
220107494,Respiratory epithelial adenomatoid hamartoma represents a benign process that is generally cured with conservative surgical resection of the involved area .
220390212,"Depending on stage and risk factor profile , more than 80 % of patients with Hodgkin disease ( HD ) will be cured with modern treatment strategies ."
220423390,"Many patients with early-stage colon cancer are cured with surgery alone , even if the standard of care remains an uniform approach to adjuvant chemotherapy based primarily on tumour stage ."
220472487,"The aim of the present study was to evaluate the degree of conversion ( DC ) , elastic modulus ( E ) , and flexural strength ( FS ) of five adhesive systems ( only the bonding component of both Scotchbond MP-SBMP and Clearfil Protect Bond-CP ; Single Bond 2-SB2 ; One-up Bond F Plus-OUP ; and P90 System Adhesive : primer-P90P and bond-P90B ) cured with a quartz tungsten halogen ( QTH ) lamp and a light-emitting diode ( LED ) ."
220702198,"High percentages of HI mice ( greater than or equal to 80 % ) were obtained from mice cured with MeCCNU , CCNU , ACNU , FCNU , PCNU , and NSC-88104 ."
220841357,"Radiation therapy , with medical adrenal blockade while awaiting the effects of radiation , and bilateral adrenalectomy remain standard treatment options for patients not cured with pituitary surgery ."
220991870,"New pilotstudies with early marrow grafts , i.e. for ANLL in first remission and for ALL in second remission indicate that with this type of approach potentially over 50 % of all patients with HLA-identical siblings can be cured ."
221003611,We reported a 76-year-old male with hemothorax who was cured by medical thoracoscopy under local anesthesia together with argon plasma coagulation .
221319261,Most thymomas and about one-third of thymic carcinomas can be cured with local therapy .
221336712,"Four of eight plasmids tested were cured by all derivatives , with frequencies from 10 to 98 % ."
221368391,"The 9 operated patients have remained cured with a mean 4.7 year follow-up , one still has a small , non evolutive anomaly ."
221523588,"Seven of the 14 patients were cured , the condition of 5 patients was improved , and 1 patient died with a mortality of 7.1 % ( 1/14 ) ."
221539403,Multiple pyogenic liver abscesses cured with massive doses of penicillin .
221679244,Typhoid meningitis cured with chloramphenicol ; case report .
221702647,"Two cases of pneumococcal meningitis , cured with the penicillin-sulfadiazine association ."
221729782,Pneumococcal meningitis cured with penicillin and sulfadiazine .
221729786,Tetanus of the newborn ; two cases cured with penicillin .
221840605,"Subsequently , a resin composite luting cement was applied on the treated FRC substrates and cured with light ."
222006333,Twenty-one patients with advanced non-Hodgkin 's lymphoma or Hodgkin 's disease who had failed to be cured with standard therapy were the subjects of this clinical trial .
222146398,Seven patients were cured with benzyl benzoate .
222449604,"On the other hand , not all patients can be cured with the currently established therapy regimes and this therapy is associated with several adverse late effects ."
222468901,[ On a case of viral meningomyelitis cured with aureomycin ] .
222529478,"( 1 ) To evaluate the interfacial adaptation to dentin and enamel of Class II composite resin restorations placed in vivo with the directed shrinkage technique , a combination of a self-curing ( Bisfil 2B ) and a light-curing composite resin ( AElitefil ) ; ( 2 ) To compare this technique with a horizontal incremental filling technique , where the gingival layer of the light-curing composite resin was cured with a transparent light-tip ; ( 3 ) To evaluate the effect of a hydrophilic bonding system ( All-Bond 2 ) on the marginal adaptation of both application techniques ."
222550290,"However , larger 10-day established tumors could not be cured with this regimen ."
222624198,"Eleven of 12 cases were cured with the recommended dosages of gentamicin and dexamethasone ( 400 mcg and 360 mcg , respectively ) ."
222646461,All patients were treated initially with meglumine antimonate and 95 % of them were cured with this therapy .
222653346,"Most women with early cervical cancer ( stages I to IIA ) are cured with surgery or radiotherapy , or both ."
222891568,with 77.7   % of patients cured and 22.2   % improved .
222909782,"Using the photodetectors , the output power of an argon laser was adjusted so that the composite was cured with the equivalent irradiance calculated for occlusal ( high-intensity groups ) and three-sited curing occlusal ( low-intensity groups ) ."
222982846,Twenty-three of the 113 patients ( 20 % ) appeared cured with a PSA of 1.7 ng/ml or less at a mean follow-up of 9 years .
223005431,"All children aged 6 - 59 months discharged as cured with mid-upper arm circumference ( MUAC ) ⩾120   mm or who defaulted from the program with MUAC < 115   mm were traced at 3 , 6 , 9 , 12 and 18 months ( ±10 days ) before three exit reference dates : first at the end of the food insecure period , second after the 2-month food security and third after the 4-month food security ."
223036535,"At 33 years of age , the patient received a renal transplant , and following this the AME appears to have been cured clinically with remission of his low renin hypertension and hypokalemic alkalosis despite termination of treatment with spironolactone and potassium supplements ."
223137765,Ninety-six percent of patients completing treatment were cured with this procedure .
223615432,One patient had a local wound infection that was cured with antibiotics .
223683252,"Hymenoptera venom allergy can be effectively cured with specific immunotherapy , thus the correct identification of the allergen is essential ."
223725792,"After 6.48 years , patients alive without tumor recurrence can be considered cured with 99 % certainty ."
223792356,All zone 3 eyes were cured with only antiviral medication .
223798946,"A uniform , reliable treatment does not exist but our patient was mycologically cured with the use of amphotericin B and the subsequent combination of 5-flucytosine and itraconazole ."
223861134,"A case of retrolental fibroplasia , treated and cured with administration of oxygen in alternating concentrations ."
224063500,"For each cement , the specimens were divided into 3 test groups light cured with a halogen light-curing unit ( n = 5 per group ) and 1 control group ( n = 5 ) that was not exposed to irradiation ."
224077608,"Fifty-four patients with metastatic germ cell tumors who failed to be cured with first-line therapy , were treated with a salvage VIP/VeIP regimen including cisplatin ( 20 mg/m2/d dl to d5 ) , ifosfamide ( 1.2 gm/m2/d dl to d5 ) , and either etoposide ( 75 mg/m2/d dl to d5 ) or vinblastine ( 0.11 mg/kg/d dl and d2 ) for 5 consecutive days every 3 weeks ."
224261019,"Two of these patients developed biopsy proven local recurrences , and both were cured with Co60 irradiation ."
224261021,Two were cured with irradiation .
224294245,The antimicrobial chemotherapy was continued and finally she was cured with no complications .
224308053,"On alectinib day 56 , drug-induced lung injury forced suspension of alectinib , which was cured with corticosteroid therapy ."
224343578,"Although antibiotic susceptible infections can be readily cured with isoniazide and rifampicin , infections resistant to these two antibiotics , named Multi-Drug Resistant TB ( MDR TB ) , are problematic for therapy , extol high costs in terms of human suffering and finances , and when these MDR infections progress to Extensive Drug Resistant TB ( XDR TB ) status , they are not only difficult to treat , they produce high levels of mortality regardless of therapeutic modality employed ."
224386601,[ Two cases of angina pectoris cured with novocain block of the cardio-aortic plexus according to Dzhanelidze ] .
224461204,"Finally , all shunts were cured with only 1 minor complication ."
224511086,"In the treatment experiment , 235 horses were administered Na2SeO3 orally at 0.04   mg per kilogram of body weight , once every 3   days for 4 consecutive times , and 198 horses were cured , with a cure rate of 84.26 % ."
224578138,"Many cardiac arrhythmias traditionally treated with antiarrhythmic agents , cardioversion , or cardiac surgery are now routinely cured with cardiac ablation ."
224629306,"However , malignant tumor is a multifactorial disease , which remains difficult to be cured with a single therapy ."
224639010,"With a dose of 32 Gy , 57 % of animals were cured ."
224825406,"The aim of this study was to compare the effects of various porcelain surface-conditioning techniques , used either alone or in combination , on the shear bond strength ( SBS ) of ceramic brackets cured with a light emitting diode ( LED ) ."
224843350,"Seven patients were cured with amoxicillin , four with doxycycline , two with ceftriaxone , one with ceftriaxone , doxycycline , and spiramycin , whereas one recovered spontaneously ( retrospective diagnosis ) ."
224880658,"With better understanding of bacteriologic action of many antituberculous drugs , the disease can now be cured in six to nine months of bactericidal chemotherapy ."
224970767,"When they were cured with the PAC unit , only 48 seconds was needed for the upper and lower surfaces to reach OM ."
224970772,"In the Variolink II specimen , microhardness of the upper and lower surfaces did not reach OM even though they were light cured with the HQTH lamp for 120 seconds ."
224970773,"When they were cured with the PAC unit , 48 seconds was insufficient for them to reach OM ."
224970774,"When they were cured with laser for 45 and 60 seconds , microhardness reached OM on the upper surface but not on the lower surface ."
225159778,Early treatment trials indicate that some patients with subacute endocarditis can be cured with shorter treatment duration than currently advised by international guidelines .
225199636,"All patients were completely cured with MQ , without reappearance of asexual stage parasitemia at follow-up ."
225289106,"With the combination of cyclophosphamide , TIL , and IL-2 , 100 % of mice ( n = 12 ) bearing the MC-38 colon adenocarcinoma were cured of advanced hepatic metastases , and up to 50 % of mice were cured of advanced pulmonary metastases ."
225370549,"Although the majority of patients with disseminated germ cell tumours can be cured with cisplatin-based chemotherapy , mortality is still up to 20 % ."
225417195,Fewer than 20 % of patients presenting with localized Ewing 's sarcoma or osteosarcoma are cured with surgery alone .
225538292,Surveillance also allows detection of distant metastatic disease that may in some cases also be cured with resection .
225583795,"Although the majority of children with acute lymphoblastic leukemia ( ALL ) are cured with current therapy , the event-free survival ( EFS ) of infants with ALL , particularly those with mixed lineage leukemia ( MLL ) gene rearrangements , is only 30 % to 40 % ."
225613579,"Although many drugs have been developed by pharmaceutical companies , there are many diseases which can not be cured with these drugs ."
225619239,"The results demonstrate that , as in osteosarcoma , in non-metastatic malignant fibrous histiocytoma of bone in the extremities a high percentage of patients can be cured with neoadjuvant chemotherapy and that in most of them limb sparing surgery is possible and safe ."
225668326,"Sixteen patients were cured with 50 mg thrice daily , 13 in 60 days and three within 90 days ."
225733647,Fifty-nine ( 94 % ) of sixty-three eyelids with mild to moderate cicatricial entropion were cured with this procedure .
225794993,Infection by airborne Chlamydia trachomatis in a dentist cured with rifampicin after failures with tetracycline and doxycycline .
225914992,"Because these patients may be cured with standard multimodality therapy , it is important to address both the efficacy of transplantation , and its effect on the delivery of standard treatments including local radiation therapy ."
225955927,"However , as many as 60   % responded incorrectly , that HPV infection can be cured with medication ."
225955928,"The item , "" People infected with HPV can be cured with medication , "" was the most important variable associated with receipt of HPV vaccine ."
225970267,Eight ( 3.5 % ) had postoperative infections and were cured with oral antibiotics .
225973316,Four patients were cured with total occlusion of their AVM by embolization alone .
225987233,"Forty-eight evaluable male patients with germ cell tumors ( GCT ) failing to be cured with first-line therapy were treated with VP-16 ( 75 mg/m2 ) , ifosfamide ( 1.2 g/m2 ) , and cisplatin ( 20 mg/m2 ) ( VIP ) , all given daily for 5 consecutive days every 3 weeks ."
226091731,The 5-year old boy was cured immediately with plication only of his dilated proximal duodenum .
226105272,"Children in whom brain tumors arise during early infancy can be cured with conventional therapy ; however , contemporary approaches can adversely affect long-term function , and families need to be aware of these effects when making therapeutic decisions ."
226281483,[ Synchronous bilateral carcinoma of the lung cured with surgery and radiotherapy ] .
226340818,"The wound surface was healed at the first stage in 4 cases , and the other case had infection and was cured in 6 months with anti infection therapy ."
226373762,The patient was ultimately cured with corticosteroids .
226374230,"Nine of these patients ( 64.3 % ) were angiographically cured or improved clinically with no serious complications , and the other five ( 35.7 % ) patients showed significant reductions in arteriovenous shunt ."
226472879,Patients with relapsed or resistant non-Hodgkin 's lymphoma ( NHL ) have a poor prognosis and are rarely cured with usual salvage chemotherapy .
226785938,"Group D : fissures opened with KCP 1000 , adhesive resin was applied , cured , and restored with composite and sealant ."
226865872,"However , only a minority of patients in whom the firstline regimens fail are cured with the salvage regimens ."
226881864,The mycobacterial disease was eventually cured with clofazimine and the photosensitisation was managed by regulating sunlight exposure .
226883994,All 19 cases of gonoccocal urethritis in the present study were cured with a single intramuscular injection of 2 g spectinomycin .
226956525,In 3 of them we could not reveal whether they had been cured with antituberculotics before MDR-TB developed .
226970699,Most patients with stricture formation after EER have to be cured with urethroplasty .
227282234,Eleven patients ( 23 % ) were cured with chemotherapy .
227403681,"The prognosis for achalasia patients to return to near normal swallowing is good , but the disease is rarely "" cured "" with a single procedure and intermittent touch-up procedures may be required ."
227490245,The majority of cases are treated and cured with local therapies including surgery .
227539271,Most patients with acute myelogenous leukemia achieve complete remission but are not cured with chemotherapy alone .
227642082,"With a median follow-up of 35.7 months [ range : 0 - 122.4 , 47.9 ( ±37.8 ) ] , 52 patients were cured ( 78.8 % ) ."
227657133,"Despite appropriate MSSA therapy , the patient was eventually cured with the introduction of linezolid , without needing surgical intervention ."
227757746,The VVF was cured with a transvaginal treatment using a Martius strip for 32 cases .
227827811,The relative thermal stabilities of the epoxies cured with the phosphazene-amines and the intercalated clays were studied .
228051779,"With the advances in modern radiotherapy ( RT ) , many patients with head and neck cancer ( HNC ) can be effectively cured , and their health-related quality of life ( HR-QoL ) has become an important issue ."
228114076,In three cases the infection was not cured with chloroquine but responded favorably to the drug combination of sulfadoxine and pyrimethamine ( Fansidar ) .
228173249,"Unfortunately , most patients can not be cured with conventional chemotherapy , therefore new techniques have been developed including high-dose chemotherapy and autotransplantation ."
228281418,"Many of these patients can be cured with combined modality treatment of surgery , radiation and chemo- or hormone therapy ."
228295637,He was cured with intravenous sodium stibogluconate .
228418486,"We determined the proportions cured with first-line ( azithromycin ) and second-line antimicrobials ( moxifloxacin , pristinamycin ) ."
228485841,"Since Kraepelin 's works , depressive disorders have been considered as transient pathological episodes which are easily cured with antidepressive medications ."
228611694,Long-term cerebral metabolite changes on proton magnetic resonance spectroscopy in patients cured of acute lymphoblastic leukemia with previous intrathecal methotrexate and cranial irradiation prophylaxis .
228676861,"The current study has shown that a significant proportion of children with JMML can be cured with HSCT , especially those receiving the busulfan/fludarabine/melphalan regimen ."
228723584,"Fifteen patients were cured with surgery alone and 3 ( 17 % ) experienced a recurrence at 7 , 8 and 24 months ."
228825174,"Acute myeloid leukemia ( AML ) patients with t(8;21 ) aberration often have favorable outcomes , however , relapse still occurs in 30 - 40 % patients , with only 50 - 60 % of patients with t(8;21 ) AML cured with regimens containing high-dose cytarabine ( HD-Ara-C ) ."
228858874,[ Hepaticoduodenostomy followed by external biliary-duodenal fistula cured with lactic acid irrigations ] .
228867763,"He had been cured of lung cancer with chemotherapy and radiation therapy 10 years previously , but detailed information of radiotherapy was not available ."
228896658,"These diseases generally can not be prevented or cured and persist over time , with a progressive deterioration of health , requiring specific care ."
228916561,"However , unlike traumatic subglottic stenosis , which has been cured with this technique , the idiopathic form causes submucosal fibrosis that regenerates spontaneously ."
228932973,"While a large majority of tumors remain localized to the skin and immediate subcutaneous tissue and are cured with surgical excision , a small subset of patients with cSCC will develop metastatic disease ."
228981080,"In general , it appears that chorioretinitis infections can be more readily cured with most systemic antifungal agents , whereas more aggressive treatment , often including vitrectomy with or without intra-vitreal antifungal administration , is needed for patients with endophthalmitis with vitritis ."
229025071,"Eight specimens of Admira ( AD ) , Compoglass F ( CO ) , and Tetric EvoCeram ( TE ) constantly cured or exponentially cured with a high-powered LED curing light for 10 , 20 , or 60 s."
229093699,"Even though few patients can be cured with only one treatment and repeat procedure might be needed , long term relief from dysphagia can be obtained in about 90 % of cases with either surgical interventions such as laparoscopic Heller myotomy or with endoscopic techniques such pneumatic dilatation or , more recently , with per-oral endoscopic myotomy ."
229221468,"Her neurological signs were almost completely cured with administration of corticosteroid , though new brainstem signs took place two months later and then a concrete diagnosis of her having multiple sclerosis was finally achieved ."
229352174,Approximately 65 % of patients with diffuse large B-cell lymphoma are cured with first-line therapy .
229485335,"Initial response rates were poor , however they have slowly but steadily improved , such that with the addition of the nucleotide analogue ribavirin and the pegylation of interferon , over 50 % of infected individuals could be cured with a course of therapy ."
229791026,[ Case of gummatous thyroiditis cured with iodine and bismuth ] .
229792651,All cases were cured with wound healing between 7 and 35 days .
229824075,The corneal ulcer was ultimately cured with 2 months treatment of amikacin and levofloxacin according to antibiotic susceptibility tests .
230043633,"Selected mechanical properties , such as flexural strength and flexural modulus , setting time , storage stability , and UV light stability , of the composites based on the novel photoinitiators benzoyltrimethylgermane ( BTMGe ) or dibenzoyldiethylgermane ( DBDEGe ) were investigated and compared to the properties of materials that are cured with a mixture of camphorquinone ( CQ ) and ethyl 4-(N , N-dimethylamino)benzoate ( EMBO ) ."
230057217,All the infants were clinically cured and discharged with overall good prognosis .
230072585,Seven of 9 patients ( 78 % ) were cured with a single treatment .
230072592,CO(2 ) laser has the following advantages compared with other methods of treating stomal granulation tissue : office procedure ; 78 % cured with single treatment ; and the extent of tissue necrosis is predictable .
230132685,Disseminated Cystic Echinococcosis Cured With Lengthy Albendazole and Praziquantel Oral Therapy .
230210440,All other patients were clinically cured with medical therapy alone .
230218079,A small number of women with metastatic ovarian cancer can now be cured with cytotoxic agents .
230259191,Group B animals on the other hand were allowed to develop acute malaria from the infection which was subsequently cured with chloroquine .
230493263,This was cured with intraventricular and oral treatment but was followed by a late relapse of the original infection in a prosthetic hip joint .
230565094,"Upward deflation of urinary stream can develop after   neonatal circumcision because of a meatal web without stenosis , and can be cured easily with meatoplasty ."
230587505,"All patients were cured , with ≥6 months of follow-up ."
230729736,The patient was cured with oral cefuroxime for 15 days and topical gentamicin cream for 2 months .
230834688,"Each component of the bonding agent ( Syntac : Ivoclar Vivadent ) was labelled with a fluorescent dye , the unfilled resin being light cured for 30 s with the composite restoration placed in one increment and light cured for 40 s. The samples were longitudinally sectioned using a slow speed diamond saw underwater , either immediately or 24 h post placement ."
231040434,"Considering the fact that most of these people are cured and survive with the advent of modern medicine , infertility is related to serious psychological and relationship implications and parenthood is a significant issue for those patients ."
231088662,Use of FT-Raman Spectroscopy to Determine the Degree of Polymerization of Dental Composite Resin Cured with a New Light Source .
231121570,"Many OMF tumors can be cured with wide or radical surgery , whereas others might only achieve temporary local control of the disease by removing infection and the source of pain , thereby improving the quality of life of the patient while keeping masticatory function ."
231149863,"Clinically , this tumor presents as an isolated , rapidly growing lesion in elderly patients and is usually cured by complete surgical excision , with no evidence of recurrence or metastasis at follow-up ( 7/8 cases ) ."
231186085,It is therefore of importance to clarify prognostic factors in these patients to determine who can be cured with a less intensive regimen and who requires further dose intensification .
231293072,"The other 2 patients were cured with a multidisciplinary approach , which is an urgent thoracic endovascular aortic repair followed by mediastinal debridement/drainage or endoscopic retrieval ."
231853117,can early responders be cured with less intensive therapy ?
231893221,"The favorable histology , low-grade uterine sarcomas may be cured with surgical resection of uterus-limited disease ."
232046433,"Although first-line ( adjuvant ) radiation is clearly beneficial for completely resected EPN_PFA , a substantial proportion of patients with EPN_PFB can be cured with surgery alone , and patients with relapsed EPN_PFB can often be treated successfully with delayed external-beam irradiation ."
232133369,XDR tuberculosis can be cured with aggressive treatment .
232288465,"Both chronic and acute infections with Trypanosoma vivax were radically cured with SHAM plus glycerol , while infections with T. congolense and T. musculi were never cured ."
232513837,[ MEGACOLON SYNDROME IN INFANCY . A CASE OF AGANGLIONISM CURED WITH RECTAL DILATATIONS ] .
232555340,"Our experience shows that many colorectal cancer patients will be cured with aggressive surgery , although , in recent years , adjuvant therapy for colorectal cancer has advanced considerably ."
232605611,"Among 35 ( 13.7 % ) cases of climacteric syndrome and menstrual disorder type , 29 cases were cured with a 82.9 % effective rate ."
232681057,Sixty-nine percent of the patients were cured with antibiotic therapy alone .
232907196,"After evaluation , it has to be cured with drugs adapted to its level and its origin ."
232913092,"Genoccoccal Conjunctivitis In A Newborn , Cured With Penicillin ; Clinical Case ."
232926617,"The materials were inserted into rectangular moulds at room temperature or preheated to a temperature of 40 , 45 or 50 degrees C and cured with standard or step-cure protocols with high intensity halogen ( Elipar Highlight , 3M-ESPE , St. Paul , MN , USA ) ."
232930393,"[ A case of severe autoimmune hemolytic anemia of unknown etiology in a 50-day-old infant , cured with 6-mercaptopurine ] ."
232963078,Orthodontic brackets were bonded with a light cure composite resin and cured with a halogen light .
233082910,"Later , excision of the terminal branches of the nerve at the wrist cured three patients completely and gave marked improvement in the other three , with no complications ."
233312359,Seven patients were cured of their AVMs with ethanol endovascular therapy alone .
233312360,Three patients were cured of their lesions with ethanol embolization plus surgical resection .
233312361,One patient was cured of his lesion with ethanol embolization and radiation therapy of the residual nidus .
233354648,"While children with single , small primary tumors are often cured with surgery alone , the 65 % of children with neuroblastoma whose disease has metastasized have less than a 50 % chance of surviving five years after diagnosis ."
233536940,Minor illnesses in children are often cured at home with over the counter medicines .
233573620,We identified 159 patients with persistent/recurrent hyperparathyroidism subsequently cured with additional surgery .
233694228,"A synergistic effect was demonstrated for the combination of gentamicin sulfate and methicillin sodium , and the patient was ultimately cured with this combination plus vancomycin ."
233737205,"Five days after this death , a 5 month-old infant hospitalized in the next bed developed an acute pulmonary infection due to the same strain with the same bacterial characteristics ; this patient was cured with cefotaxime plus vancomycin and gentamicin ."
233763883,Twenty of 29 women with bacterial cystitis were cured with enoxacin and 22 of 26 with trimethoprim .
233781765,"After RBL , 696 patients ( 92.8 % ) were cured with no difference in outcome for second or third degree hemorrhoids ( P = 0.31 ) ."
233823560,The patient was cured with medical management only .
233852495,"Treatment of MDS consists mainly of supportive care with antibiotics and transfusion therapy , and only a small minority of patients are cured with allogeneic stem cell transplantation ."
233863845,"Of nine patients treated with cefotaxime ( 200 to 350 mg/kg per day ) with penicillin G MICs of 0.1 to 4 micrograms/ml and cefotaxime MICs of less than or equal to 0.03 to 1 microgram/ml , seven recovered , one experienced a relapse after 14 days of therapy and the infection was cured with intravenous vancomycin , and one patient died with sterile cerebrospinal fluid ."
233870288,Autologous transplantation with bone marrow purged can prolong the survival time and a few patients may be cured with autologous transplantation in CML .
234010859,"Despite recent advances in treatment , less than 50 % of the patients are cured with current multiagent chemotherapy ."
234029919,Resin composite was packed into a mold ( BC ) and was cured with a light-curing unit ( C1 ) .
234077736,Chronic typhoid urinary carrier cured with chloromycetin .
234139393,Eighty-nine per cent of patients were successfully treated with one laser ablation and all patients were cured of disease with two treatments .
234146445,We conclude that the outcome with transplantation using unrelated donors is similar to reported results using related donors and that a meaningful proportion of eligible patients with an otherwise incurable disease may be cured with this treatment .
234237007,The patient was completely cured by 6 months with medical management with albendazole .
234391633,"With the algorithm used , infection can be cured with high reliability ."
234460265,With increasingly successful treatment options with minimal side-effects most hepatitis C virus (HCV)-infected patients with CKD and ESRD can be cured .
234560002,The restorations were allocated randomly into four groups of 20 : Group 1-the restorations were light-cured for 40 s with a conventional light-curing unit ( New Light VL-II ) ; Group 2-the restorations were cured with Candelux using a two-step mode ; Group 3-the restorations were cured with Astralis 7 using a ramping mode ; Group 4-the restorations were light-cured for 3 s with a plasma arc light-curing unit ( Wave Light ) .
234626660,"Currently , HCV infection benefits of curative treatment , with which most patients can be cured ."
234738765,Both patients were cured with medical therapy .
234779573,Most small GISTs are cured with surgery .
234803023,The two carriers were cured with a course of 5 g DEC .
234851051,"Accordingly , they suggest that patients with no identifiable cause of the arrhythmia should be screened for primary aldosteronism to identify those who can be cured or markedly improved with target treatment ."
234856055,"Purpose Owing to its exquisite chemotherapy sensitivity , most patients with metastatic germ cell tumors ( GCTs ) are cured with cisplatin-based chemotherapy ."
234929318,Brackets were bonded with 3 bonding systems and cured with an LED light .
234937925,"One case with ICP following ESD after resection of polyp in caecum was cured successfully with conservative treatment , including fasting , gastrointestinal decompression , fluid infusion , anti-infection and nutritional support ."
234961374,Successive successive sulfonamidor resistant pneumonias cured with penicillin .
234993470,In vivo studies showed that combinations of TC1 or TC2 with SS in 1:1 ratio ( w/w ) cured 100 % of hamsters with no signs associated with toxicity .
235012214,All the patients were cured without complications with the exception of one patient who developed a spinal cord compression .
235016825,"HCV can be cured with DAAs in the majority of patients with prior HCC , and in virtually all HCC patients post-liver transplant ."
235172755,This novel approach is a promising alternative for reducing the risk of life-threatening complications and increasing the number of TM patients successfully cured with an allograft .
235354840,19 ( 73 % of pts with CR ) of those 26 patients were cured with a number of injections between 1 and 4 ( mean 2.5 ) .
235366738,Most patients with Hodgkin 's disease ( HD ) are cured with chemotherapy and/or radiotherapy .
235776331,"In the present study of 84 toes , the abnormality occurred in 2.8 % of newborns , and 94 % of the toes were improved or cured with no complications related to the technique ."
235884418,He was considered completely cured with regular findings .
235898750,These bisphenol A epoxy resins are cured with methylenedianiline hardener .
235976663,Two thirds of patients with advanced Hodgkin 's disease are cured with current approaches to treatment .
236003845,"Between 1995 and 2005 , 13 patients experienced progression or relapse , and 1 patient was cured with a taxane-based chemotherapy plus surgical resection at our institution ."
236006901,The patient was cured with surgery and intravenous ceftriaxone .
236306135,"Although bony disease has been cured with local curettage , systemic amphotericin B is prescribed to eliminate inapparent disseminated disease ."
236483437,Severe Trichinellosis cured with pulse doses of glucocorticoids .
236494042,Reinfection could not be excluded for the 3 patients with recrudescences ; all were cured with a repeated course of treatment .
236494833,"Diplopia is cured with surgery , and each case needs to be differentiated from the heavy eye syndrome for diagnosis and treatment ."
236632983,Our present case indicates that some PTLD can be completely cured with a reduction in immunosuppression alone .
236652815,"Most patients who present with Hodgkin 's disease today will be cured with radiation therapy , chemotherapy , or a combination of the two ."
236698606,Patients with HGD and T1a disease with negative margins are cured with ER alone .
237101309,Repeat transthoracic echocardiograph revealed the TV vegetation was gone and the methicillin-sensitive Staphylococcus aureus ABE was cured with daptomycin .
237118718,"With a mean follow-up period of 5 years , 5 patients were cured , 5 were improved , and 1 was unchanged ."
237177263,"The patient was finally cured with a course of amphotericin B , a drug known to cross the blood-brain barrier ."
237324295,More than 90 % of lymphomabearing mice could be cured with minimal toxicity using either reagent followed by 1200 muCi ( 44.4 MBq ) 90Y-DOTA-biotin .
237331860,"Only a minority of patients with high risk lymphoma will be cured with autologous transplant , so maintenance with vorinostat , an oral agent with activity in relapsed lymphoma , was studied starting day + 60 for 21 consecutive days followed by a week off for up to 11 cycles ."
237380721,"Despite having severe RBF with complications , this 54-year-old male patient was successfully cured with penicillin as a result of timely pathogen-based diagnosis ."
237425835,"Although 61 cases were primarily cured with no complications , insufficient cutting and recurrence of the stricture required an additional TUI in 13 cases for whom the knife electrode was mostly used ."
237521137,"Both foci of infection yielded Trichophyton tonsurans upon culture , and were clinically and mycologically cured with terbinafine 125 mg , once daily for 1 week [ DOSAGE ERROR CORRECTED ] ."
237531864,"Very low risk GISTs are very frequently cured with surgery and usually require no regular follow-up after complete surgery , and annual CT of the abdomen and the pelvis for 5 years suffices for most patients with a low to intermediate risk for recurrence ."
237548480,"This study evaluated the Vickers hardness ( VHN ) and diametral tensile strength ( DTS ) of the composite Z100 ( 3 M ESPE ) cured with : Quartz-Tungsten-Halogen light curing unit ( QTH ) ( 700mW/cm2- 40 s ) and Argon laser ( 1,000mW/cm2- 10 s ) ."
237550526,Case no. 1 was an advanced stage III oral melanoma that was cured from malignant melanoma with 2 intratumor AdCD40L injections before cytoreductive surgery .
237556625,"Intermediate-grade lymphomas , especially diffuse large-cell lymphomas , may be cured in 30 % to 60 % of the cases with aggressive combination chemotherapy ."
237786202,A heart transplant recipient developed localized disease following soil contamination of soft tissue trauma which was cured with surgical resection and miconazole therapy .
237999089,"Autoimmune pancreatitis ( AIP ) , in contrast to other benign chronic pancreatic diseases , can be cured with immunosuppressant drugs , thus the differentiation of AIP from pancreatic cancer is of particular interest in clinical practice ."
238021939,"Three patients have been cured of their esophageal cancer with survivals of 65 , 70 , and 72 months and an additional 7 patients are still alive ."
238030070,[ Case of larva migrans rapidly cured with chloroethylene ] .
238269515,A unique occurrence of two subsequent episodes of HIV-associated Cryptococcus neoformans followed by C. laurentii meningoencephalitis ( successfully cured with fluconazole after demonstrated amphotericin B resistance ) is presented and discussed .
238384898,Patients with low-risk BL can be cured with just 3 cycles of DA-EPOCH-RR .
238450243,[ Retinal detachment -- with microsurgery even severe cases can be cured ] .
238571844,"The restorations were made incrementally and cured with LED light ( UltraLume5 , Ultradent ) ."
